Date,Temperature(C),Precipitation(mm),GHG_Emissions(metric_tons_per_capita),Humidity(%),Solar_Radiation(W/m^2),Windspeed(km/h),Atmospheric_Pressure(hPa),Cloud_Cover(%),Ozone_Concentration(DU),Sea_Level_Rise(mm),Season
16-07-2010,21.39631629,1.25127497,3.363766846,93.61134462,1124.962333,55.63234051,1006.252586,50.17174195,354.6786581,27.97933175,spring
17-07-2010,21.01727314,7.343284043,5.816374717,37.03636479,970.1807196,17.43364001,1031.157902,4.423256016,272.8415695,-2.60808451,spring
18-07-2010,38.74215931,19.41742166,4.903191974,20.81074448,287.2599673,101.4240448,1036.13042,90.63381238,327.8398243,18.57377923,summer
19-07-2010,19.58455624,13.8161324,3.626907003,41.3302627,526.3930625,115.8905242,952.7699935,66.9081862,381.7590649,14.66081911,spring
20-07-2010,0.944026794,23.08266315,0,35.3799122,214.7259974,36.52278533,1018.921539,81.34613187,415.9215281,26.75699224,winter
21-07-2010,16.28089138,7.720362157,2.913434093,17.25012256,759.6926225,11.20738653,991.0159037,93.58695517,386.0373133,24.50308357,spring
22-07-2010,20.68331528,69.81787104,1.522015314,98.53652721,1156.580597,52.05456613,999.4953793,13.83424881,270.1929537,15.9384045,spring
23-07-2010,7.391350184,93.31225293,10.2359976,36.43936971,187.1539981,84.07914289,972.1842944,75.2838671,233.119862,7.438312036,spring
24-07-2010,17.62019254,33.46689945,5.22032229,34.51415167,383.9248099,115.1907129,953.4269653,15.45634618,222.1276008,-3.436529629,spring
25-07-2010,17.74698535,156.7804716,9.696765252,47.79374732,930.8924585,60.43467549,1033.539022,51.56344706,232.4068522,22.11474101,spring
26-07-2010,37.75886347,6.411243426,5.231008537,47.33395676,604.1471697,54.89181031,973.0628025,72.7008591,303.7286176,22.97800123,spring
27-07-2010,13.22347005,5.592067612,10.59518206,49.0444798,472.8512241,136.2505089,1038.029753,52.03694601,306.4880509,4.484121174,spring
28-07-2010,29.49614092,11.18213074,5.946400839,91.59669718,761.3096394,67.45295356,956.9702063,47.25482438,493.4613452,-0.950104549,spring
29-07-2010,18.54041378,200.626866,6.060899861,15.42127549,423.3681569,67.08270939,990.8432622,28.33549547,206.7817628,27.26773705,spring
30-07-2010,28.60095338,26.93535386,10.84141905,94.74805411,461.7430479,61.4998667,1024.234582,76.80320827,389.6836029,8.755798822,spring
31-07-2010,33.95689916,128.9207543,2.866186885,69.93284323,986.7226856,54.48293931,975.6747565,8.939395306,353.3498828,19.4484979,spring
01-08-2010,23.81214366,11.28294525,3.004954559,72.7759687,530.7422705,109.2724215,1046.741344,23.17234411,243.703779,14.86731343,spring
02-08-2010,19.42505727,93.57363209,5.374549183,24.20668355,870.6130712,42.26739124,1013.749631,4.518339218,484.6059878,17.98528952,spring
03-08-2010,31.48545717,18.55451523,13.75295028,39.62130383,265.8390181,56.81636849,971.7392317,17.70917826,443.305544,-9.258131267,summer
04-08-2010,5.367301162,66.28808091,3.86802431,14.6997448,538.7031945,42.34355286,1029.3612,40.76478397,266.2560953,15.04993331,spring
05-08-2010,21.73253034,183.379028,5.926425794,68.77711348,707.1127471,85.54783158,1048.456795,2.978143388,287.5832237,11.98636997,spring
06-08-2010,7.535752484,135.1715274,7.710957024,40.58642219,394.0268669,144.0586875,974.9093537,22.68688232,260.0188232,20.1396688,spring
07-08-2010,27.9986111,88.99000185,9.796900529,59.61281397,563.761617,58.54423434,1032.250488,4.067964213,292.5300297,27.50920226,spring
08-08-2010,20.98379759,2.575514292,7.691412728,77.74554782,935.8061414,145.2305481,1047.726419,87.57401952,268.3769131,23.19696702,spring
09-08-2010,19.27629431,46.79532877,9.466898808,59.81806932,277.6551878,98.50380555,972.0730815,88.99904876,277.351969,7.68709174,spring
10-08-2010,16.29975335,90.22648993,7.290635005,16.43454615,650.8263263,119.3168435,973.4529586,69.85268614,354.9781653,13.82321779,spring
11-08-2010,26.76717879,25.48519514,5.336110491,15.54761245,387.9600836,49.95048625,1021.711348,59.45078399,301.2596012,-0.4570973,summer
12-08-2010,2.127751523,65.68714186,1.766300669,88.04419827,551.2620848,33.66331587,1045.06591,79.58423646,346.9513909,-9.903999128,spring
13-08-2010,39.02628448,7.431565762,3.447901277,33.59345187,512.9263542,86.52153502,1019.527552,28.14496015,209.2008259,-4.188444289,summer
14-08-2010,18.5769567,9.72568533,3.909740744,42.59896599,820.8744412,148.612668,1000.461376,74.20273487,422.4460974,-7.110412247,spring
15-08-2010,7.001127487,51.60044312,5.869732221,29.6556753,943.884703,106.5284615,960.5229477,33.01854769,478.4836435,19.99469864,spring
16-08-2010,-6.289610938,28.73364322,6.584257883,72.89928614,649.7114583,102.2436988,1042.43752,44.29324041,498.9350692,-2.494147706,winter
17-08-2010,18.31734457,12.31109443,10.74507271,44.74887628,283.2439871,67.51536292,956.9100789,98.0061613,260.1774399,-5.545237657,spring
18-08-2010,22.30221251,16.62518533,0,51.06928888,1055.487173,131.9227213,971.1536793,84.58338454,315.2068853,1.401548981,spring
19-08-2010,23.05344843,48.23711947,4.850274679,70.70174274,304.8222125,104.545173,995.0747732,41.86594765,492.0986082,27.34496188,spring
20-08-2010,5.496251474,64.61667021,10.72947498,66.07580189,736.2956615,101.2324735,1000.062218,90.50352013,263.6372329,0.990327372,spring
21-08-2010,7.701021529,11.63534206,0.863813732,79.69096748,680.0322947,43.87988714,955.5178516,9.728252824,361.8382445,16.27542005,winter
22-08-2010,33.56115166,155.270639,2.885928813,77.39383541,415.3266498,143.6600098,958.2298097,90.28923347,439.784086,23.34368736,rainy
23-08-2010,4.474314513,0.410616805,6.399059685,49.59050546,1148.241379,37.55818746,962.5125378,88.92827966,208.5485292,23.156766,winter
24-08-2010,21.11310444,60.20902019,7.609701879,27.26692697,844.3309974,78.55305753,953.9696209,64.67917374,231.5264921,27.74855289,spring
25-08-2010,16.14735681,17.19503323,0.849281373,30.08977266,616.9792009,50.93335198,1047.744658,32.46916742,258.967936,4.497192741,spring
26-08-2010,14.64078604,32.55369906,9.641676018,73.60643551,587.8350119,27.11628816,973.7949189,82.21934647,336.6677124,9.519190564,spring
27-08-2010,17.26013796,42.18072144,6.733232359,33.51605833,201.700397,21.61400658,1037.95213,27.21682435,204.5628113,-0.497291236,spring
28-08-2010,14.60409457,41.22226311,0.816149802,49.64090674,958.7489717,43.93348929,1028.433624,14.21771696,329.3800574,-7.403885059,spring
29-08-2010,14.27065382,74.86748436,8.461138172,19.71150475,192.0078936,103.3469137,1020.588493,55.11957306,248.4542699,29.12706242,spring
30-08-2010,29.98672336,86.81552439,8.071347783,21.00330399,320.7928591,146.2173105,1015.791596,12.88149793,454.921542,24.66621772,summer
31-08-2010,15.96202584,3.808932789,4.993899723,32.49528357,280.9444126,127.9900526,999.8618373,35.73823934,345.9018137,2.601202846,spring
01-09-2010,7.813657883,60.70265771,3.623868997,17.63498722,174.9714029,32.70410238,1006.382894,57.9761075,221.3627998,21.59606261,spring
02-09-2010,19.16118451,25.46280064,1.49522652,34.7104369,1012.543195,11.76192076,1039.065837,20.75511357,338.8511574,23.18832208,spring
03-09-2010,9.411812102,85.34957993,3.771690255,61.13733634,1096.924166,103.0020937,1027.752495,41.3775287,344.0742502,-0.195770609,spring
04-09-2010,9.128273163,46.93836888,8.090802301,77.0291902,788.0693226,4.505174268,973.0827474,30.81039571,289.90794,27.35105137,winter
05-09-2010,34.55247219,0.514459193,0,12.94324348,1065.530645,128.8684133,960.4230788,15.43669743,310.329992,2.819126705,summer
06-09-2010,18.16823311,54.90038653,2.497975183,64.05551045,842.5695447,123.8321616,979.3735068,63.38424864,491.171068,12.71884616,spring
07-09-2010,7.225737356,129.9891084,5.870702844,42.68678056,853.5062211,119.0550474,963.252662,60.01995608,274.1631972,21.90533673,spring
08-09-2010,18.97059413,4.337674322,7.129701105,30.39771683,1078.418357,82.86305518,1045.446282,55.90081863,402.9759117,13.60364794,spring
09-09-2010,20.63817735,34.08373484,7.010480213,12.86719855,201.1215065,146.0301051,988.2733292,93.11829592,398.3155197,0.37918739,spring
10-09-2010,17.92927138,49.15539321,2.654591491,39.33434913,160.2047582,68.75496041,967.322855,92.65264781,326.7012465,27.30914425,spring
11-09-2010,15.11530929,10.89931566,4.690185943,81.07103799,158.9507332,147.9798697,1012.236796,57.23714458,479.6435062,-9.862077422,spring
12-09-2010,6.127330129,52.58999704,3.619825359,57.70206105,559.6953503,132.280725,989.8230593,73.87117489,430.8633952,10.99513894,spring
13-09-2010,15.84364171,2.554058437,5.804708584,79.80800171,1141.033407,18.98129608,971.7962583,80.49436526,206.3147933,-8.2100027,spring
14-09-2010,12.06025412,118.0527085,6.737463221,47.1120217,1056.92569,134.2346317,955.767138,10.98533248,345.685863,16.1915912,spring
15-09-2010,18.7798855,71.91178239,4.480550028,85.89288397,960.1598555,45.73009386,959.2467827,84.49541071,234.196677,-8.303721248,spring
16-09-2010,24.22666815,141.5307818,5.346646198,23.53189601,544.3067387,115.2375699,1006.331765,0.511903316,286.0680337,-7.732477181,spring
17-09-2010,37.51417134,27.10088935,4.999899173,83.80303058,1006.600709,0.03137395,1025.034613,0.20356019,271.6118147,9.726309176,spring
18-09-2010,27.74820748,1.740124216,0.281053885,52.84002577,340.3391465,41.37710644,1042.578483,31.03079374,426.6645573,17.51351721,spring
19-09-2010,-7.147019848,20.89212624,8.881533596,77.14033055,743.8869878,113.7672563,1008.543403,79.29723004,274.7374995,6.83882291,winter
20-09-2010,22.2237993,36.25785885,8.106923691,31.63799236,920.5151114,145.8520973,1015.271398,92.14136103,497.8475603,26.55896652,spring
21-09-2010,35.15769691,137.3436122,0,53.75413065,201.6851758,25.64438867,974.1986066,39.92145116,238.4912657,27.08151831,spring
22-09-2010,18.57537879,107.3074884,11.32043534,75.95130505,1061.549287,68.91176116,977.4363158,63.1010394,323.4924678,7.948111514,rainy
23-09-2010,35.55584956,45.07894808,6.232827595,53.5379689,900.0508762,88.07545406,991.7564308,47.25636923,346.8171605,14.08835293,spring
24-09-2010,8.953455199,65.4208078,6.639640684,51.22919189,686.6066939,142.8843831,1036.873498,27.96890189,329.8398427,29.16271918,spring
25-09-2010,11.22493405,153.8452642,3.494495149,82.95950067,168.6491755,67.99034342,993.5349624,86.7765151,227.9981948,22.86983516,rainy
26-09-2010,18.30984299,95.05358663,5.372601859,24.61141186,863.9706388,140.0302095,973.9634511,58.69386293,267.7259017,-4.627236938,spring
27-09-2010,18.53803485,53.76716543,6.638833339,52.75915173,591.9756821,146.7281951,1041.94976,68.93633523,356.2290881,-7.154564172,spring
28-09-2010,28.36711609,38.83243515,10.46444061,84.01371246,910.3449327,141.2447931,991.1435627,61.71751476,439.9463043,12.77406219,spring
29-09-2010,20.01939234,32.31706938,1.714512864,86.07281386,140.007422,112.3095696,957.951029,8.402809877,406.5197649,23.70515879,spring
30-09-2010,18.91042809,70.65445735,8.370834723,20.64461032,732.235438,18.93459158,1004.547508,82.95552641,363.3448868,20.28751636,spring
01-10-2010,44.76282852,82.71470772,3.737624322,86.51376228,591.7222835,90.36200492,1012.643563,3.849460858,493.2759732,15.06224913,spring
02-10-2010,12.22407926,12.27227008,9.260882068,11.09380652,572.7968681,113.0290175,1045.538407,69.07749516,428.2911526,23.39602899,spring
03-10-2010,32.88662285,32.12509054,0.643049112,87.00028941,669.3292872,143.2358897,1030.659867,14.13089719,459.9607587,-4.792934827,spring
04-10-2010,24.15608525,73.73501319,4.771231258,33.82914937,236.0357247,116.6939921,960.1113129,54.73899911,203.814922,8.833259767,spring
05-10-2010,16.33454307,56.30546936,0,62.03517372,1128.996829,80.84024846,1001.192502,12.73861807,264.85251,21.57334639,spring
06-10-2010,22.58817849,44.77257191,3.022817929,10.86663728,875.1723206,30.7745503,993.4113838,96.94538742,415.9533935,-3.603631811,spring
07-10-2010,11.82466589,19.55788695,3.56666349,75.8343422,193.3342138,68.55841103,989.3443644,43.24759191,283.490369,4.93721873,spring
08-10-2010,20.86238734,46.9803592,6.306740005,48.84053859,187.4055755,95.74512835,963.9813181,79.33020372,306.1923887,8.36888038,spring
09-10-2010,19.96029597,47.35611784,0.291462823,86.12200917,331.7280557,48.68987474,987.5337647,79.65793698,377.2209331,-6.99983974,spring
10-10-2010,24.76326286,28.31983822,9.970464113,59.9968002,363.6947518,68.467568,997.0089729,12.13669239,362.7985869,-9.09917936,spring
11-10-2010,18.83254245,161.3198527,10.49010419,85.11911315,641.3653225,2.604057385,971.8873204,56.62498184,266.2280312,10.30475655,rainy
12-10-2010,36.66170172,52.93901844,5.462839791,65.04981569,690.100953,131.8537558,1007.585574,99.91308758,463.6059931,26.27910983,spring
13-10-2010,11.17679575,95.08889123,1.036132654,77.12827331,260.3885769,5.214884929,972.1281633,38.21296334,388.3338211,-5.894955076,spring
14-10-2010,13.11349191,6.903264326,0.739418206,77.31788807,1170.885156,61.39353382,962.1318255,9.555109885,405.6142449,-4.821452686,spring
15-10-2010,22.39228427,70.68936049,5.291761843,32.19931187,1007.245834,76.64610028,1048.398519,76.43855601,448.5576437,-7.695156198,spring
16-10-2010,11.94393562,46.04874558,2.623158134,61.95255913,796.8365073,145.8627041,1018.8401,59.41619195,230.7330177,4.486256788,spring
17-10-2010,26.72966952,18.42851487,8.830682435,88.64769864,405.6960523,140.2745261,1009.47981,71.43899445,342.2109527,5.759518243,spring
18-10-2010,33.1437045,7.330085038,3.980709566,89.09888335,1101.37396,96.9540115,982.750381,53.20509368,225.8935853,29.33276954,spring
19-10-2010,14.80405613,23.87334469,6.35602328,44.62368819,446.7682402,87.6080491,970.8340061,26.90756841,222.0083789,22.91507744,spring
20-10-2010,20.88121484,29.11403756,4.825064454,39.24046919,451.1609323,54.98338666,963.1496049,46.80671674,416.3688447,4.620538466,spring
21-10-2010,26.54702138,7.58550408,3.382429771,68.85707558,488.2186258,6.163106711,956.2623947,58.56357292,436.9151109,5.229143773,spring
22-10-2010,28.83322713,55.45236026,2.720816063,80.06449169,152.7285953,40.1560799,1019.971264,23.75385556,215.7355573,6.649644065,spring
23-10-2010,54.77822554,18.34417603,1.552213988,13.19219845,168.0394197,127.1584138,977.6202548,85.40744131,452.7402253,13.61401793,summer
24-10-2010,6.424251302,82.00502457,3.869288116,18.40888497,623.3835814,97.24037705,981.8125353,41.1455084,284.3896133,25.05897022,spring
25-10-2010,34.94179185,52.25577196,5.205160491,80.08587968,1069.928749,122.1639235,966.0990339,71.5213978,396.4751189,-0.819007977,spring
26-10-2010,13.57507464,18.58960426,5.687432783,49.31193275,1136.612241,125.545992,961.7163876,94.40818584,405.6997459,-0.177502992,spring
27-10-2010,13.99837968,22.31588751,5.094756683,70.08833453,953.2899872,9.331105977,999.499482,41.55022217,408.9242151,29.61773647,spring
28-10-2010,21.42994626,142.4929838,4.410046862,83.83271536,544.8639718,50.57144152,1022.751475,46.1349229,373.8549085,9.566515773,rainy
29-10-2010,20.62110072,147.9406339,0,78.11223281,441.5407033,101.3981091,1049.09324,18.36169366,233.9718847,17.37873176,rainy
30-10-2010,32.5083664,27.09611067,8.489431449,82.87460473,337.2750239,127.9632526,983.9497351,37.61056304,233.5100162,22.33338463,spring
31-10-2010,5.294820328,56.84220691,0.397859716,56.24920305,692.2950505,120.2149576,1016.383869,52.91228381,242.2866255,9.572022824,spring
01-11-2010,-9.76044231,195.5316467,6.515670246,24.19951784,630.7065676,63.32191999,961.6066098,22.9589617,476.2756362,-9.343622142,spring
02-11-2010,39.33825689,256.229075,8.706557658,52.61574082,613.5864164,139.8154274,1005.567652,2.613985665,263.1292628,19.98660881,spring
03-11-2010,5.599855549,3.743409821,8.591548202,96.69596405,447.845255,45.10756383,1001.808244,25.77884256,245.9167218,13.324598,winter
04-11-2010,30.05055134,40.31569744,7.398050813,37.49081846,740.1195731,56.36644354,953.2057779,68.25739705,496.5390738,25.10904454,summer
05-11-2010,33.94748286,64.84412169,5.22356414,47.73438293,768.7249856,27.21312485,998.2986439,85.82572472,201.3136932,22.02588615,spring
06-11-2010,31.34623556,10.342975,2.29033551,78.88913133,1062.714054,34.03807896,999.5433425,13.10347948,433.0041837,5.798200119,spring
07-11-2010,25.11430794,86.27191474,0.805861459,16.83760562,937.5435681,1.306968342,987.2019216,67.17447929,453.5562584,-8.295831089,summer
08-11-2010,27.45824587,31.59830914,5.108332208,78.13424579,462.8780946,46.27360831,1007.354653,34.00100937,398.6398785,11.99071596,spring
09-11-2010,14.77399939,34.43302202,2.96175795,34.67914023,517.4905859,45.98552734,954.5565513,30.10826839,492.458115,29.24601802,spring
10-11-2010,0.856516607,16.03251648,3.462146207,34.05946361,363.4498947,10.09126271,1034.444635,43.27008513,300.0198407,-3.142259863,winter
11-11-2010,16.52442585,17.84429262,7.074708661,62.41809593,287.9374379,51.07168294,1002.051252,87.06865898,226.3890912,10.28911658,spring
12-11-2010,14.56377071,4.396400136,4.458871915,32.97584256,219.7807186,45.20749046,953.2149409,58.06170555,272.207277,-5.206093719,spring
13-11-2010,10.55417289,134.0577482,2.745936887,67.70394638,137.5324991,119.8581891,1048.376803,64.06760622,229.7523682,27.56821453,spring
14-11-2010,20.49555105,24.05256394,13.95996993,91.79664561,559.4498681,23.43700243,988.1752588,11.44988196,346.1104411,23.09246186,spring
15-11-2010,0.506244865,8.850585242,3.99022138,46.41708167,1155.034031,108.7623728,1048.672778,12.06661882,489.4495605,11.48784131,winter
16-11-2010,32.54439664,7.678233792,7.340724362,94.919807,691.8128324,19.49794639,968.0332157,50.23331824,355.271282,15.54912526,spring
17-11-2010,19.30384268,26.16229667,7.08196217,94.80364727,916.3725701,74.43507548,952.9972177,71.83263346,297.6102045,15.83569019,spring
18-11-2010,15.05926168,50.01187214,3.748932184,28.68121694,537.4945236,110.4575908,1021.338384,19.55360089,471.8908678,28.15364239,spring
19-11-2010,16.90474929,75.20484702,2.928888806,48.86079407,522.8458938,90.96835295,1044.542531,54.78023599,384.014044,28.83584608,spring
20-11-2010,18.43558746,129.2506597,0.102560766,99.11025588,237.7226926,96.88156232,957.759182,91.64342153,478.999581,16.60966503,rainy
21-11-2010,9.636946718,50.48915985,5.734367884,21.56418033,429.8364895,30.95561059,1023.552631,51.27395526,489.5523229,1.760419605,spring
22-11-2010,9.600444755,27.29343904,5.106647688,52.78179005,1121.539153,124.1104087,956.9205581,48.07135033,480.9950874,15.57881758,winter
